"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.67,174.7,174.77,174.83,174.93,174.98,174.96,174.87,174.75,174.64,174.56,174.55
2022,174.55,174.51,174.59,174.71,174.75,174.78,174.77,174.7,174.6,174.59,174.62,174.58
2023,174.52,174.49,174.55,174.65,174.73,174.73,174.7,174.64,174.54,174.42,174.36,174.35
2024,174.34,174.46,174.63,174.7,174.75,174.74,174.67,174.6,174.5,174.34,174.21,174.24
2025,174.33,174.36,174.4,174.49,174.54,174.54,174.51,174.43,174.32,174.2,174.1,174.2
2026,174.3,174.32,174.42,174.54,174.62,174.62,174.57,174.53,174.45,174.34,174.26,174.21
2027,174.17,174.15,174.3,174.44,174.45,174.44,174.42,174.37,174.3,174.19,174.22,174.38
2028,174.4,174.38,174.5,174.62,174.67,174.71,174.7,174.64,174.55,174.43,174.37,174.41
2029,174.4,174.53,174.73,174.83,174.9,174.98,175.02,174.96,174.85,174.82,174.9,175.07
2030,175.17,175.17,175.1,175.04,175.06,175.03,174.97,174.89,174.75,174.57,174.46,174.43
2031,174.41,174.53,174.72,174.88,174.95,174.92,174.86,174.75,174.65,174.56,174.46,174.58
2032,175.04,175.19,175.1,175.08,175.14,175.18,175.07,174.91,174.8,174.73,174.71,174.8
2033,174.86,174.81,174.78,174.8,174.82,174.82,174.84,174.82,174.71,174.57,174.44,174.4
2034,174.43,174.47,174.56,174.71,174.8,174.78,174.7,174.62,174.5,174.4,174.31,174.37
2035,174.49,174.54,174.71,174.86,174.94,174.97,174.92,174.87,174.8,174.75,174.7,174.7
2036,174.78,174.82,174.85,174.92,174.94,174.9,174.83,174.78,174.71,174.62,174.51,174.47
2037,174.47,174.5,174.65,174.9,175.06,175.09,175.05,174.96,174.84,174.78,174.8,174.82
2038,174.79,174.74,174.81,175.03,175.19,175.2,175.14,175.01,174.87,174.77,174.71,174.74
2039,174.73,174.67,174.74,174.84,174.88,174.86,174.78,174.69,174.57,174.51,174.58,174.7
2040,174.7,174.68,174.71,174.81,174.95,174.98,174.94,174.87,174.83,174.76,174.64,174.6
2041,174.61,174.59,174.63,174.73,174.78,174.77,174.75,174.68,174.65,174.6,174.48,174.43
2042,174.42,174.42,174.55,174.69,174.7,174.64,174.56,174.48,174.37,174.34,174.37,174.35
2043,174.33,174.37,174.55,174.81,174.88,174.86,174.84,174.74,174.63,174.57,174.5,174.42
2044,174.42,174.44,174.64,174.9,174.98,175.11,175.17,175.06,175,174.92,174.81,174.86
2045,174.85,174.75,174.69,174.77,174.83,174.79,174.76,174.66,174.58,174.5,174.4,174.42
2046,174.48,174.46,174.47,174.52,174.6,174.7,174.73,174.68,174.58,174.46,174.42,174.51
2047,174.56,174.6,174.68,174.76,174.78,174.73,174.68,174.61,174.53,174.44,174.37,174.38
2048,174.52,174.64,174.68,174.68,174.66,174.63,174.6,174.51,174.37,174.23,174.14,174.1
2049,174.33,174.57,174.6,174.65,174.64,174.62,174.65,174.62,174.53,174.4,174.38,174.54
2050,174.61,174.57,174.54,174.56,174.58,174.56,174.55,174.49,174.37,174.24,174.17,174.14
2051,174.1,174.2,174.33,174.38,174.43,174.45,174.43,174.34,174.21,174.09,174,173.94
2052,173.92,173.95,174.02,174.11,174.14,174.12,174.12,174.09,174.05,173.99,173.92,173.94
2053,173.96,173.98,174.06,174.18,174.27,174.28,174.27,174.22,174.14,174.07,173.99,174.01
2054,174.08,174.13,174.18,174.24,174.26,174.23,174.21,174.18,174.09,174.01,173.94,173.88
2055,173.83,173.82,173.87,174,174.06,174.01,173.94,173.85,173.75,173.66,173.61,173.62
2056,173.69,173.73,173.77,173.9,173.95,173.9,173.83,173.77,173.69,173.61,173.55,173.54
2057,173.58,173.58,173.64,173.82,173.92,173.91,173.9,173.87,173.81,173.77,173.7,173.66
2058,173.77,173.9,174.01,174.17,174.38,174.55,174.56,174.51,174.49,174.42,174.32,174.32
2059,174.37,174.39,174.41,174.42,174.42,174.37,174.29,174.19,174.07,173.98,173.92,173.89
2060,173.9,173.98,174.1,174.16,174.24,174.33,174.34,174.27,174.19,174.07,173.98,174.04
2061,174.13,174.14,174.1,174.11,174.16,174.27,174.28,174.18,174.09,173.99,173.92,174.02
2062,174.15,174.18,174.23,174.3,174.35,174.41,174.45,174.43,174.34,174.26,174.24,174.28
2063,174.35,174.33,174.35,174.42,174.47,174.49,174.46,174.41,174.32,174.22,174.17,174.15
2064,174.12,174.08,174.11,174.16,174.16,174.13,174.09,174.04,173.96,173.86,173.78,173.72
2065,173.75,173.83,174,174.22,174.31,174.32,174.32,174.26,174.17,174.06,173.97,173.92
2066,173.94,174.02,174.16,174.27,174.27,174.22,174.15,174.05,173.94,173.83,173.79,173.8
2067,173.78,173.97,174.16,174.2,174.27,174.27,174.2,174.11,174.01,173.92,173.85,173.83
2068,173.87,173.95,174.02,174.08,174.1,174.07,174.01,173.98,173.9,173.8,173.75,173.78
2069,173.94,174.03,174.12,174.23,174.22,174.21,174.18,174.22,174.22,174.1,174,173.97
2070,174,174.07,174.2,174.31,174.36,174.43,174.44,174.34,174.21,174.1,174.01,173.99
2071,174.02,174.12,174.23,174.4,174.53,174.51,174.42,174.31,174.21,174.12,174.03,173.98
2072,173.96,173.97,174.07,174.19,174.26,174.31,174.34,174.3,174.21,174.1,174.08,174.21
2073,174.31,174.31,174.34,174.38,174.38,174.34,174.3,174.23,174.16,174.08,174,174.08
2074,174.22,174.3,174.37,174.43,174.47,174.44,174.35,174.31,174.24,174.11,174.04,174.07
2075,174.09,174.12,174.15,174.21,174.26,174.26,174.23,174.16,174.05,173.91,173.87,173.96
2076,174.11,174.22,174.27,174.32,174.39,174.49,174.5,174.41,174.31,174.19,174.14,174.14
2077,174.11,174.11,174.17,174.25,174.26,174.23,174.19,174.11,174.01,173.93,173.86,173.83
2078,173.87,173.95,174.2,174.45,174.51,174.55,174.56,174.46,174.35,174.23,174.13,174.09
2079,174.06,174.06,174.09,174.2,174.29,174.25,174.19,174.14,174.07,173.97,173.88,173.85
2080,173.87,173.87,173.9,173.97,174.05,174.05,174,173.98,173.91,173.79,173.73,173.73
2081,173.84,173.97,174.08,174.18,174.19,174.2,174.21,174.19,174.11,173.99,173.89,173.86
2082,173.85,173.86,173.9,173.99,174.05,174.05,174.02,173.97,173.88,173.77,173.69,173.72
