"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.08,177.03,177.04,177.1,177.19,177.28,177.32,177.32,177.29,177.22,177.13,177.03
2022,176.95,176.92,176.95,177.01,177.1,177.15,177.17,177.16,177.11,177.02,176.92,176.84
2023,176.76,176.76,176.83,176.9,176.94,176.96,176.98,176.96,176.93,176.9,176.84,176.8
2024,176.75,176.71,176.72,176.76,176.82,176.88,176.95,176.98,176.95,176.9,176.84,176.77
2025,176.73,176.74,176.77,176.83,176.88,176.93,176.97,176.97,176.93,176.86,176.8,176.74
2026,176.64,176.56,176.55,176.6,176.66,176.71,176.75,176.74,176.72,176.7,176.68,176.68
2027,176.67,176.65,176.71,176.81,176.92,177.03,177.05,177,176.92,176.86,176.81,176.72
2028,176.65,176.66,176.72,176.78,176.86,176.92,176.94,176.92,176.88,176.85,176.81,176.76
2029,176.71,176.66,176.66,176.71,176.78,176.89,176.96,176.94,176.94,176.93,176.9,176.9
2030,176.9,176.88,176.88,176.96,177.08,177.15,177.17,177.18,177.18,177.16,177.12,177.03
2031,176.94,176.93,176.99,177.08,177.16,177.24,177.33,177.39,177.4,177.39,177.35,177.27
2032,177.18,177.15,177.18,177.24,177.27,177.3,177.3,177.27,177.21,177.15,177.08,176.98
2033,176.91,176.88,176.88,176.97,177.13,177.25,177.3,177.31,177.32,177.28,177.2,177.12
2034,177.05,177,176.98,176.98,176.99,176.97,176.93,176.86,176.76,176.64,176.53,176.42
2035,176.35,176.33,176.37,176.51,176.72,176.88,176.95,176.92,176.87,176.78,176.68,176.58
2036,176.48,176.46,176.5,176.6,176.7,176.76,176.79,176.79,176.73,176.68,176.66,176.55
2037,176.48,176.5,176.52,176.52,176.56,176.61,176.64,176.6,176.53,176.44,176.38,176.37
2038,176.34,176.29,176.28,176.31,176.35,176.39,176.41,176.42,176.39,176.34,176.31,176.31
2039,176.28,176.22,176.19,176.23,176.33,176.39,176.41,176.42,176.41,176.4,176.37,176.3
2040,176.25,176.26,176.28,176.33,176.39,176.46,176.52,176.54,176.53,176.54,176.56,176.5
2041,176.41,176.38,176.39,176.46,176.62,176.76,176.85,176.87,176.86,176.87,176.87,176.82
2042,176.77,176.76,176.8,176.88,176.97,177.05,177.09,177.08,177.01,176.93,176.88,176.77
2043,176.66,176.6,176.61,176.68,176.77,176.85,176.87,176.87,176.84,176.78,176.73,176.65
2044,176.6,176.59,176.61,176.68,176.79,176.92,177.01,177.02,176.99,176.89,176.79,176.73
