"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.47,183.41,183.41,183.48,183.59,183.65,183.66,183.65,183.61,183.53,183.42
2022,183.31,183.23,183.17,183.17,183.26,183.42,183.52,183.52,183.49,183.43,183.34,183.22
2023,183.11,183.06,183.04,183.07,183.13,183.21,183.26,183.32,183.35,183.35,183.32,183.22
2024,183.11,183.06,183.03,183.06,183.19,183.31,183.41,183.52,183.54,183.5,183.48,183.42
2025,183.31,183.21,183.14,183.18,183.3,183.34,183.35,183.44,183.54,183.58,183.61,183.55
2026,183.44,183.37,183.32,183.32,183.35,183.41,183.52,183.63,183.67,183.63,183.59,183.54
2027,183.46,183.41,183.37,183.36,183.42,183.5,183.54,183.55,183.53,183.52,183.49,183.39
2028,183.32,183.26,183.24,183.34,183.43,183.53,183.63,183.69,183.74,183.78,183.77,183.68
2029,183.56,183.45,183.36,183.38,183.47,183.59,183.71,183.74,183.81,183.88,183.87,183.8
2030,183.69,183.59,183.53,183.53,183.59,183.66,183.71,183.73,183.74,183.73,183.66,183.56
2031,183.45,183.38,183.36,183.4,183.49,183.56,183.61,183.64,183.65,183.65,183.61,183.54
2032,183.45,183.38,183.32,183.3,183.4,183.51,183.58,183.61,183.62,183.64,183.6,183.52
2033,183.43,183.36,183.31,183.31,183.36,183.4,183.44,183.49,183.53,183.54,183.53,183.48
2034,183.38,183.3,183.24,183.22,183.27,183.35,183.41,183.43,183.42,183.36,183.29,183.18
2035,183.08,183.03,183,183.03,183.12,183.21,183.31,183.36,183.36,183.38,183.36,183.29
2036,183.21,183.13,183.05,183.08,183.21,183.31,183.38,183.47,183.57,183.63,183.61,183.51
2037,183.42,183.33,183.28,183.28,183.34,183.4,183.44,183.46,183.47,183.48,183.46,183.39
2038,183.28,183.21,183.16,183.14,183.19,183.27,183.32,183.33,183.3,183.28,183.26,183.19
2039,183.13,183.11,183.14,183.18,183.24,183.33,183.4,183.38,183.3,183.23,183.18,183.09
2040,183.01,182.97,182.93,182.93,183.02,183.14,183.19,183.21,183.23,183.22,183.21,183.15
2041,183.04,182.96,182.91,182.93,182.97,183.03,183.1,183.12,183.12,183.09,183.01,182.94
2042,182.88,182.85,182.84,182.88,182.96,183.09,183.2,183.23,183.28,183.34,183.34,183.27
2043,183.17,183.09,183.03,183.04,183.14,183.26,183.36,183.41,183.42,183.39,183.32,183.23
2044,183.14,183.08,183.04,183.05,183.12,183.21,183.28,183.33,183.33,183.3,183.27,183.19
2045,183.09,183.02,182.97,183,183.14,183.26,183.38,183.49,183.53,183.56,183.56,183.49
2046,183.38,183.31,183.31,183.37,183.47,183.55,183.67,183.78,183.79,183.79,183.77,183.69
2047,183.6,183.54,183.49,183.5,183.6,183.71,183.82,183.85,183.82,183.79,183.73,183.64
2048,183.53,183.45,183.37,183.37,183.42,183.49,183.56,183.61,183.68,183.8,183.85,183.78
2049,183.66,183.57,183.53,183.55,183.63,183.73,183.79,183.81,183.83,183.86,183.85,183.77
2050,183.65,183.56,183.5,183.56,183.73,183.87,183.91,183.89,183.88,183.84,183.73,183.62
2051,183.53,183.43,183.36,183.38,183.49,183.6,183.68,183.7,183.67,183.65,183.62,183.54
2052,183.44,183.4,183.42,183.44,183.48,183.59,183.67,183.74,183.78,183.74,183.68,183.59
