"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.55,183.53,183.55,183.58,183.69,183.82,183.87,183.9,183.89,183.83,183.74,183.62
2022,183.52,183.45,183.44,183.48,183.56,183.65,183.7,183.71,183.69,183.7,183.69,183.6
2023,183.51,183.49,183.49,183.49,183.53,183.58,183.62,183.65,183.61,183.52,183.44,183.35
2024,183.26,183.22,183.21,183.22,183.29,183.38,183.43,183.46,183.5,183.52,183.51,183.49
2025,183.44,183.4,183.37,183.38,183.47,183.54,183.63,183.71,183.72,183.72,183.71,183.67
2026,183.59,183.54,183.53,183.59,183.68,183.76,183.82,183.82,183.78,183.71,183.62,183.5
2027,183.41,183.37,183.38,183.39,183.46,183.55,183.59,183.64,183.67,183.61,183.54,183.47
2028,183.43,183.39,183.32,183.38,183.53,183.62,183.67,183.71,183.72,183.67,183.6,183.53
2029,183.46,183.42,183.39,183.38,183.41,183.49,183.56,183.61,183.61,183.57,183.5,183.41
2030,183.32,183.24,183.19,183.2,183.26,183.37,183.43,183.43,183.4,183.4,183.41,183.35
2031,183.27,183.23,183.22,183.25,183.31,183.37,183.42,183.46,183.47,183.42,183.35,183.27
2032,183.18,183.11,183.06,183.07,183.14,183.23,183.3,183.39,183.43,183.4,183.36,183.3
2033,183.24,183.23,183.27,183.32,183.37,183.42,183.44,183.45,183.42,183.35,183.27,183.17
2034,183.07,183.06,183.11,183.19,183.31,183.43,183.51,183.54,183.53,183.52,183.5,183.43
2035,183.37,183.34,183.32,183.33,183.36,183.38,183.43,183.48,183.48,183.45,183.39,183.32
2036,183.25,183.21,183.21,183.27,183.39,183.49,183.55,183.58,183.56,183.5,183.52,183.5
2037,183.44,183.4,183.35,183.35,183.45,183.58,183.65,183.7,183.75,183.76,183.7,183.62
2038,183.54,183.46,183.42,183.45,183.51,183.57,183.66,183.71,183.68,183.64,183.58,183.51
2039,183.43,183.39,183.37,183.35,183.39,183.46,183.52,183.56,183.54,183.48,183.41,183.33
2040,183.24,183.19,183.18,183.26,183.42,183.57,183.65,183.67,183.65,183.64,183.61,183.52
2041,183.42,183.34,183.29,183.29,183.34,183.44,183.52,183.57,183.58,183.56,183.52,183.44
2042,183.35,183.31,183.29,183.35,183.49,183.6,183.63,183.68,183.69,183.66,183.63,183.56
2043,183.46,183.4,183.4,183.47,183.59,183.68,183.73,183.81,183.86,183.83,183.76,183.7
2044,183.59,183.49,183.47,183.53,183.64,183.73,183.77,183.77,183.77,183.8,183.8,183.73
2045,183.63,183.58,183.54,183.53,183.61,183.71,183.78,183.84,183.86,183.83,183.77,183.71
2046,183.62,183.53,183.47,183.49,183.6,183.67,183.71,183.73,183.73,183.67,183.57,183.47
2047,183.39,183.34,183.35,183.41,183.48,183.57,183.66,183.75,183.82,183.85,183.84,183.8
2048,183.73,183.67,183.66,183.67,183.74,183.82,183.83,183.81,183.76,183.73,183.7,183.62
2049,183.54,183.48,183.45,183.48,183.62,183.74,183.83,183.91,183.93,183.94,183.91,183.81
2050,183.73,183.65,183.61,183.62,183.68,183.72,183.75,183.75,183.72,183.66,183.58,183.47
2051,183.37,183.34,183.35,183.4,183.48,183.57,183.66,183.69,183.66,183.62,183.58,183.49
2052,183.42,183.37,183.34,183.39,183.53,183.63,183.69,183.73,183.74,183.7,183.66,183.6
2053,183.5,183.45,183.45,183.47,183.55,183.65,183.71,183.74,183.71,183.66,183.61,183.54
2054,183.46,183.4,183.39,183.45,183.58,183.68,183.76,183.81,183.82,183.78,183.7,183.63
2055,183.54,183.48,183.47,183.51,183.58,183.67,183.71,183.7,183.7,183.73,183.72,183.67
2056,183.64,183.59,183.55,183.55,183.59,183.68,183.78,183.85,183.86,183.82,183.75,183.66
2057,183.59,183.53,183.5,183.54,183.62,183.72,183.79,183.77,183.76,183.73,183.61,183.5
2058,183.4,183.33,183.29,183.28,183.31,183.34,183.38,183.41,183.42,183.43,183.43,183.35
2059,183.25,183.22,183.24,183.32,183.43,183.51,183.59,183.7,183.77,183.8,183.77,183.68
2060,183.6,183.53,183.5,183.54,183.62,183.68,183.75,183.8,183.81,183.76,183.69,183.62
2061,183.55,183.5,183.49,183.51,183.58,183.69,183.78,183.87,183.89,183.86,183.81,183.73
2062,183.64,183.57,183.53,183.54,183.58,183.62,183.67,183.7,183.67,183.64,183.64,183.58
2063,183.5,183.47,183.43,183.44,183.58,183.74,183.84,183.88,183.88,183.9,183.91,183.86
2064,183.76,183.69,183.66,183.67,183.73,183.83,183.89,183.92,183.94,183.92,183.86,183.78
2065,183.68,183.58,183.52,183.57,183.67,183.77,183.85,183.92,183.93,183.95,183.93,183.82
2066,183.72,183.66,183.63,183.7,183.81,183.88,183.94,183.95,183.91,183.83,183.72,183.61
2067,183.53,183.52,183.55,183.61,183.69,183.76,183.85,183.91,183.93,183.91,183.88,183.82
2068,183.73,183.68,183.66,183.68,183.73,183.78,183.81,183.82,183.82,183.79,183.74,183.66
2069,183.59,183.55,183.56,183.59,183.65,183.72,183.75,183.78,183.83,183.89,183.89,183.8
2070,183.7,183.62,183.56,183.58,183.69,183.83,183.88,183.84,183.77,183.7,183.65,183.57
2071,183.47,183.41,183.41,183.44,183.52,183.59,183.63,183.67,183.66,183.62,183.56,183.49
2072,183.39,183.31,183.28,183.29,183.38,183.49,183.57,183.63,183.63,183.6,183.54,183.45
2073,183.38,183.33,183.31,183.37,183.48,183.59,183.66,183.69,183.69,183.72,183.74,183.7
2074,183.63,183.55,183.47,183.44,183.51,183.59,183.62,183.62,183.63,183.72,183.76,183.7
2075,183.62,183.55,183.51,183.5,183.51,183.57,183.63,183.65,183.67,183.66,183.64,183.59
2076,183.53,183.48,183.43,183.39,183.4,183.43,183.47,183.52,183.57,183.64,183.64,183.58
2077,183.48,183.42,183.41,183.42,183.53,183.67,183.77,183.81,183.81,183.78,183.73,183.65
2078,183.54,183.44,183.38,183.41,183.53,183.64,183.7,183.77,183.79,183.75,183.7,183.62
2079,183.51,183.51,183.59,183.63,183.69,183.74,183.78,183.82,183.82,183.76,183.69,183.6
2080,183.54,183.51,183.47,183.45,183.48,183.55,183.6,183.62,183.64,183.69,183.69,183.61
2081,183.51,183.43,183.41,183.48,183.53,183.56,183.64,183.72,183.73,183.68,183.63,183.58
2082,183.52,183.45,183.43,183.5,183.63,183.69,183.75,183.83,183.88,183.86,183.82,183.76
2083,183.67,183.58,183.53,183.6,183.74,183.84,183.86,183.82,183.75,183.69,183.63,183.53
2084,183.43,183.38,183.37,183.41,183.5,183.58,183.64,183.7,183.75,183.77,183.74,183.69
2085,183.6,183.52,183.47,183.49,183.58,183.66,183.72,183.75,183.7,183.61,183.53,183.44
2086,183.34,183.3,183.32,183.35,183.4,183.45,183.49,183.48,183.44,183.4,183.35,183.29
