"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.53,183.45,183.41,183.44,183.53,183.59,183.64,183.66,183.68,183.71,183.69,183.64
2022,183.58,183.51,183.45,183.47,183.59,183.72,183.78,183.75,183.68,183.61,183.56,183.48
2023,183.4,183.33,183.3,183.34,183.42,183.51,183.58,183.57,183.54,183.48,183.41,183.34
2024,183.27,183.23,183.2,183.2,183.25,183.32,183.35,183.37,183.36,183.35,183.32,183.26
2025,183.21,183.16,183.11,183.11,183.19,183.28,183.32,183.32,183.31,183.28,183.23,183.18
2026,183.09,183.02,183.02,183.05,183.07,183.14,183.19,183.21,183.2,183.15,183.08,182.99
2027,182.91,182.87,182.84,182.84,182.89,182.99,183.13,183.23,183.28,183.3,183.26,183.2
2028,183.12,183.07,183.06,183.09,183.18,183.28,183.36,183.44,183.47,183.45,183.38,183.29
2029,183.2,183.14,183.11,183.14,183.26,183.37,183.46,183.5,183.5,183.48,183.42,183.33
2030,183.25,183.22,183.21,183.25,183.34,183.44,183.52,183.55,183.53,183.49,183.43,183.35
2031,183.27,183.23,183.21,183.27,183.37,183.49,183.59,183.66,183.7,183.72,183.7,183.62
2032,183.5,183.39,183.34,183.34,183.38,183.43,183.49,183.5,183.48,183.41,183.33,183.27
2033,183.21,183.13,183.05,183.07,183.2,183.3,183.42,183.51,183.52,183.49,183.42,183.32
2034,183.22,183.19,183.16,183.16,183.3,183.42,183.47,183.57,183.7,183.75,183.75,183.73
2035,183.67,183.6,183.6,183.67,183.76,183.8,183.84,183.89,183.93,183.95,183.94,183.86
2036,183.78,183.71,183.66,183.68,183.77,183.86,183.89,183.93,183.93,183.85,183.78,183.69
2037,183.57,183.5,183.47,183.51,183.61,183.69,183.75,183.78,183.78,183.76,183.72,183.64
2038,183.53,183.42,183.41,183.47,183.54,183.6,183.63,183.66,183.67,183.69,183.67,183.59
2039,183.51,183.39,183.34,183.37,183.46,183.55,183.6,183.65,183.7,183.67,183.59,183.5
2040,183.44,183.41,183.4,183.42,183.5,183.57,183.64,183.72,183.76,183.76,183.72,183.64
2041,183.52,183.47,183.46,183.48,183.55,183.62,183.68,183.71,183.69,183.64,183.61,183.54
