"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.68,174.68,174.71,174.79,174.82,174.78,174.72,174.71,174.72,174.66,174.61,174.65
2022,174.66,174.7,174.92,175.15,175.2,175.09,174.96,174.87,174.8,174.7,174.64,174.63
2023,174.73,174.92,175.12,175.21,175.2,175.15,175.1,175.05,174.98,174.88,174.82,174.82
2024,174.85,174.89,174.98,175.1,175.23,175.28,175.23,175.16,175.07,174.98,174.99,175.04
2025,175.07,175.12,175.27,175.44,175.49,175.49,175.46,175.4,175.3,175.17,175.12,175.24
2026,175.3,175.26,175.31,175.43,175.48,175.45,175.39,175.29,175.21,175.13,175.06,175.05
2027,175.07,175.13,175.23,175.35,175.47,175.48,175.4,175.32,175.22,175.13,175.19,175.26
2028,175.25,175.23,175.25,175.32,175.33,175.28,175.23,175.2,175.13,174.98,174.85,174.9
2029,175,175.11,175.21,175.3,175.34,175.29,175.24,175.14,175.02,174.87,174.75,174.73
2030,174.8,175,175.23,175.43,175.56,175.56,175.47,175.34,175.22,175.11,175.06,175.14
2031,175.29,175.35,175.39,175.48,175.5,175.46,175.39,175.32,175.25,175.14,175.02,175.01
2032,175.04,175.03,175.06,175.12,175.28,175.38,175.31,175.21,175.09,174.94,174.82,174.82
2033,174.89,174.92,174.98,175.05,175.07,175.05,175,174.94,174.85,174.76,174.73,174.76
2034,174.77,174.77,174.92,175.1,175.15,175.11,175.03,174.94,174.86,174.75,174.67,174.66
2035,174.8,174.98,175.14,175.21,175.31,175.37,175.36,175.3,175.19,175.06,175,175.05
2036,175.13,175.26,175.33,175.43,175.54,175.56,175.49,175.36,175.21,175.13,175.11,175.11
2037,175.09,175.07,175.09,175.17,175.29,175.37,175.36,175.25,175.11,174.98,174.91,174.88
2038,174.89,174.95,175.06,175.17,175.18,175.1,175.03,174.96,174.85,174.68,174.58,174.57
2039,174.59,174.65,174.75,174.85,174.87,174.87,174.86,174.81,174.71,174.56,174.45,174.43
2040,174.47,174.56,174.65,174.76,174.79,174.77,174.76,174.7,174.59,174.45,174.35,174.32
2041,174.28,174.27,174.3,174.37,174.41,174.36,174.34,174.32,174.26,174.17,174.09,174.04
2042,174.02,174.03,174.08,174.19,174.34,174.45,174.48,174.44,174.4,174.35,174.31,174.4
2043,174.55,174.79,174.98,175.05,175.11,175.1,175.07,174.98,174.86,174.73,174.6,174.52
2044,174.5,174.51,174.57,174.7,174.74,174.7,174.63,174.55,174.43,174.3,174.23,174.21
2045,174.23,174.25,174.31,174.44,174.49,174.46,174.44,174.37,174.28,174.16,174.06,174.06
2046,174.16,174.28,174.4,174.47,174.52,174.55,174.53,174.5,174.43,174.32,174.26,174.29
2047,174.35,174.4,174.45,174.52,174.55,174.48,174.41,174.31,174.22,174.21,174.24,174.23
2048,174.23,174.28,174.33,174.43,174.48,174.46,174.45,174.4,174.29,174.21,174.17,174.11
2049,174.14,174.24,174.36,174.43,174.48,174.49,174.47,174.41,174.27,174.12,174.01,173.99
2050,174,174.03,174.17,174.32,174.47,174.61,174.64,174.57,174.45,174.35,174.29,174.25
2051,174.2,174.16,174.29,174.46,174.54,174.54,174.48,174.46,174.41,174.32,174.29,174.36
2052,174.54,174.62,174.67,174.82,174.99,175.09,175.08,175.04,174.99,174.93,174.85,174.86
2053,174.92,174.93,175.04,175.22,175.31,175.27,175.22,175.12,175.02,174.96,174.88,174.84
2054,174.86,174.88,174.94,175.03,175.12,175.14,175.1,175.02,174.94,174.86,174.82,174.89
2055,175.16,175.35,175.41,175.48,175.45,175.34,175.23,175.14,175.02,174.89,174.81,174.76
2056,174.83,175.17,175.48,175.54,175.48,175.34,175.2,175.06,174.94,174.79,174.69,174.68
2057,174.75,174.83,174.94,175.05,175.09,175.16,175.17,175.07,174.95,174.83,174.78,174.87
2058,174.91,174.89,174.97,175.04,175.01,174.91,174.83,174.75,174.65,174.48,174.36,174.34
2059,174.4,174.46,174.54,174.68,174.78,174.81,174.77,174.71,174.59,174.47,174.44,174.46
2060,174.46,174.46,174.5,174.55,174.6,174.64,174.62,174.55,174.44,174.31,174.21,174.2
2061,174.21,174.19,174.27,174.44,174.48,174.43,174.36,174.28,174.19,174.14,174.12,174.12
2062,174.22,174.48,174.68,174.78,174.9,174.92,174.84,174.77,174.66,174.52,174.42,174.42
2063,174.41,174.47,174.66,174.79,174.87,174.96,174.92,174.79,174.69,174.59,174.58,174.64
2064,174.62,174.59,174.62,174.72,174.87,174.95,174.96,174.88,174.76,174.67,174.59,174.58
2065,174.59,174.57,174.76,175.07,175.13,175.01,174.89,174.77,174.67,174.58,174.5,174.5
2066,174.57,174.62,174.69,174.76,174.79,174.77,174.72,174.72,174.67,174.52,174.43,174.41
2067,174.51,174.68,174.81,174.9,174.89,174.82,174.73,174.64,174.55,174.41,174.31,174.3
2068,174.32,174.32,174.45,174.63,174.75,174.79,174.76,174.68,174.54,174.42,174.41,174.4
2069,174.48,174.58,174.71,174.97,175.09,175.05,175,174.92,174.81,174.83,174.85,174.9
2070,174.98,174.97,174.99,175.06,175.14,175.14,175.06,174.94,174.83,174.73,174.64,174.62
2071,174.7,174.83,174.92,175.03,175.13,175.12,175.05,174.97,174.89,174.82,174.76,174.8
2072,174.93,174.93,174.93,175.04,175.1,175.07,175.02,174.95,174.9,174.81,174.7,174.66
2073,174.68,174.7,174.75,174.84,175.01,175.1,175.09,175.02,174.87,174.81,174.79,174.73
2074,174.69,174.75,174.92,175.12,175.19,175.21,175.17,175.1,175.01,174.88,174.76,174.73
2075,174.72,174.68,174.72,174.8,174.86,174.87,174.84,174.79,174.7,174.56,174.43,174.35
2076,174.32,174.33,174.46,174.63,174.75,174.82,174.87,174.85,174.8,174.77,174.75,174.76
2077,174.74,174.72,174.81,174.97,175.03,175.02,175,174.95,174.85,174.76,174.72,174.74
2078,174.8,174.91,175.14,175.3,175.31,175.27,175.23,175.14,175.06,174.98,174.89,174.85
2079,174.81,174.77,174.79,174.86,174.99,175.15,175.15,175.07,174.96,174.84,174.77,174.96
2080,175.19,175.27,175.3,175.34,175.31,175.2,175.08,174.94,174.83,174.71,174.64,174.68
2081,174.73,174.75,174.85,174.99,175.08,175.15,175.19,175.09,174.99,174.9,174.77,174.76
