"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.68,174.69,174.71,174.78,174.82,174.83,174.81,174.74,174.66,174.52,174.43,174.43
2022,174.42,174.59,174.9,175.03,175.11,175.14,175.02,174.91,174.78,174.63,174.51,174.48
2023,174.55,174.62,174.67,174.77,174.79,174.75,174.72,174.67,174.58,174.5,174.46,174.44
2024,174.45,174.47,174.53,174.67,174.79,174.82,174.82,174.78,174.69,174.61,174.55,174.55
2025,174.58,174.6,174.66,174.78,174.83,174.82,174.81,174.75,174.69,174.65,174.59,174.61
2026,174.62,174.61,174.75,175,175.12,175.1,175.07,174.98,174.93,174.9,174.87,174.9
2027,174.9,174.88,174.95,175.02,175.12,175.27,175.27,175.17,175.12,175.02,174.91,174.98
2028,175.03,174.97,175.03,175.12,175.11,175.06,174.99,174.91,174.8,174.68,174.59,174.54
2029,174.51,174.48,174.56,174.77,174.88,174.91,174.98,174.99,174.94,174.84,174.79,174.91
2030,174.99,175.03,175.08,175.04,175.02,175,174.93,174.86,174.79,174.69,174.8,174.94
2031,174.91,174.89,174.87,174.87,174.88,174.89,174.86,174.79,174.66,174.53,174.43,174.38
2032,174.39,174.46,174.57,174.72,174.9,174.95,174.9,174.86,174.81,174.74,174.66,174.62
2033,174.59,174.57,174.68,174.81,174.87,174.84,174.79,174.76,174.72,174.71,174.69,174.68
2034,174.78,174.83,174.89,174.99,175.02,175.08,175.09,174.99,174.86,174.77,174.74,174.74
2035,174.71,174.7,174.74,174.81,174.89,174.94,174.94,174.87,174.73,174.63,174.54,174.49
2036,174.53,174.55,174.63,174.72,174.75,174.75,174.7,174.61,174.51,174.4,174.31,174.27
2037,174.29,174.31,174.33,174.41,174.5,174.56,174.55,174.47,174.36,174.26,174.27,174.31
2038,174.28,174.43,174.69,174.83,174.91,174.9,174.82,174.7,174.6,174.55,174.53,174.54
2039,174.53,174.55,174.59,174.65,174.68,174.71,174.72,174.66,174.53,174.41,174.34,174.29
2040,174.34,174.42,174.51,174.66,174.71,174.66,174.62,174.58,174.53,174.48,174.42,174.38
