"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.6,175.6,175.64,175.67,175.69,175.73,175.7,175.64,175.58,175.48,175.4,175.38
2022,175.32,175.44,175.68,175.76,175.86,175.86,175.8,175.74,175.66,175.55,175.46,175.4
2023,175.42,175.44,175.53,175.62,175.63,175.61,175.59,175.57,175.49,175.45,175.42,175.4
2024,175.34,175.35,175.45,175.58,175.65,175.69,175.7,175.69,175.66,175.61,175.57,175.52
2025,175.51,175.48,175.6,175.76,175.73,175.73,175.74,175.72,175.71,175.69,175.68,175.66
2026,175.59,175.55,175.69,175.88,175.95,175.95,175.95,175.92,175.91,175.92,175.93,175.93
2027,175.85,175.81,175.89,175.95,176.01,176.11,176.11,176.06,176.06,175.96,175.89,175.93
2028,175.91,175.82,175.9,175.97,175.97,175.94,175.91,175.87,175.8,175.72,175.63,175.54
2029,175.46,175.41,175.5,175.64,175.69,175.73,175.8,175.84,175.8,175.76,175.74,175.91
2030,175.84,175.9,175.94,175.91,175.9,175.91,175.87,175.84,175.79,175.74,175.75,175.81
2031,175.78,175.74,175.74,175.74,175.76,175.78,175.77,175.72,175.63,175.55,175.47,175.4
2032,175.34,175.37,175.45,175.64,175.73,175.76,175.74,175.72,175.7,175.65,175.58,175.53
2033,175.45,175.41,175.53,175.62,175.66,175.65,175.64,175.65,175.64,175.68,175.7,175.67
2034,175.71,175.69,175.79,175.87,175.86,175.89,175.91,175.87,175.82,175.78,175.74,175.71
2035,175.63,175.64,175.66,175.72,175.81,175.84,175.85,175.82,175.72,175.67,175.58,175.52
2036,175.48,175.45,175.53,175.57,175.61,175.6,175.56,175.51,175.44,175.35,175.28,175.24
2037,175.19,175.18,175.21,175.28,175.33,175.39,175.39,175.35,175.28,175.23,175.23,175.21
2038,175.13,175.26,175.41,175.57,175.61,175.62,175.59,175.53,175.51,175.49,175.49,175.49
2039,175.45,175.44,175.51,175.55,175.59,175.6,175.61,175.59,175.48,175.4,175.33,175.26
2040,175.27,175.26,175.36,175.51,175.53,175.52,175.52,175.52,175.51,175.5,175.5,175.46
2041,175.44,175.51,175.68,175.81,175.87,175.99,176.04,176.04,175.99,175.97,175.97,175.96
2042,175.96,175.97,176.08,176.3,176.34,176.29,176.23,176.18,176.11,176.03,175.94,175.92
2043,175.94,175.98,176.04,176.11,176.12,176.08,176.02,175.99,175.94,175.89,175.83,175.85
2044,175.85,175.89,175.99,176.04,176.05,176.03,175.99,175.96,175.91,175.86,175.82,175.79
